Key,Value
Feature.AppealsPortal.Label.TypeLower.Asset,asset
Feature.AppealsPortal.Label.TypeLower.Audio,audio
Feature.AppealsPortal.Label.TypeLower.Avatar,avatar
Feature.AppealsPortal.Label.TypeLower.AvatarAccessory,avatar accessory
Feature.AppealsPortal.Label.TypeLower.AvatarAccessoryText,avatar accessory name and description
Feature.AppealsPortal.Label.TypeLower.Behavior,behavior
Feature.AppealsPortal.Label.TypeLower.Bundle,bundle
Feature.AppealsPortal.Label.TypeLower.BundleText,bundle name and description
Feature.AppealsPortal.Label.TypeLower.Chat,chat
Feature.AppealsPortal.Label.TypeLower.CommerceProduct,commerce product
Feature.AppealsPortal.Label.TypeLower.ContentMaturity,experience
Feature.AppealsPortal.Label.TypeLower.Experience,
Feature.AppealsPortal.Label.TypeLower.Game,game
Feature.AppealsPortal.Label.TypeLower.Image,image
Feature.AppealsPortal.Label.TypeLower.ImmersiveBrandedAd,integrated ad
Feature.AppealsPortal.Label.TypeLower.Look,shared avatar
Feature.AppealsPortal.Label.TypeLower.LookText,shared avatar name and description
Feature.AppealsPortal.Label.TypeLower.Mesh,mesh
Feature.AppealsPortal.Label.TypeLower.Model,model
Feature.AppealsPortal.Label.TypeLower.PlaceId,place ID
Feature.AppealsPortal.Label.TypeLower.Plugin,plugin
Feature.AppealsPortal.Label.TypeLower.Post,post
Feature.AppealsPortal.Label.TypeLower.Screenshot,screenshot
Feature.AppealsPortal.Label.TypeLower.UserProfile,user profile
Feature.AppealsPortal.Label.TypeLower.Video,video
Feature.AppealsPortal.Label.TypeLower.Voice,voice chat
Feature.AppealsPortal.Label.TypePlural.Asset,assets
Feature.AppealsPortal.Label.TypePlural.Audio,audios
Feature.AppealsPortal.Label.TypePlural.Avatar,avatars
Feature.AppealsPortal.Label.TypePlural.AvatarAccessory,avatar accessories
Feature.AppealsPortal.Label.TypePlural.AvatarAccessoryText,avatar accessory names and descriptions
Feature.AppealsPortal.Label.TypePlural.Bundle,bundles
Feature.AppealsPortal.Label.TypePlural.BundleText,bundle names and descriptions
Feature.AppealsPortal.Label.TypePlural.Chat,text chats
Feature.AppealsPortal.Label.TypePlural.CommerceProduct,commerce products
Feature.AppealsPortal.Label.TypePlural.Experience,experiences
Feature.AppealsPortal.Label.TypePlural.Game,
Feature.AppealsPortal.Label.TypePlural.Image,images
Feature.AppealsPortal.Label.TypePlural.Look,shared avatars
Feature.AppealsPortal.Label.TypePlural.LookText,shared avatar names and descriptions
Feature.AppealsPortal.Label.TypePlural.Mesh,meshes
Feature.AppealsPortal.Label.TypePlural.Model,models
Feature.AppealsPortal.Label.TypePlural.Plugin,plugins
Feature.AppealsPortal.Label.TypePlural.Screenshot,screenshots
Feature.AppealsPortal.Label.TypePlural.Video,videos
Feature.AppealsPortal.Label.TypePlural.Voice,voice chats
Feature.AppealsPortal.Label.UploadTime,Upload Time
Feature.AppealsPortal.Label.Username,
Feature.AppealsPortal.Label.ViolativeExperienceDescription,Violative Experience Description
Feature.AppealsPortal.Label.ViolativeExperienceName,Violative Experience Name
Feature.Avatar.Action.AddNewMakeupLook,Add new look
Feature.Avatar.Action.Cancel,
Feature.Avatar.Action.CancelSelection,Cancel selection
Feature.Avatar.Action.Clear,Clear
Feature.Avatar.Action.ComposerPost,
Feature.Avatar.Action.ComposerPreviewAndPost,Preview & Post
Feature.Avatar.Action.CreateSet,
Feature.Avatar.Action.CreateSetFirstRun,Create set
Feature.Avatar.Action.Default,
Feature.Avatar.Action.DefaultView,Default View
Feature.Avatar.Action.Delete,Delete
Feature.Avatar.Action.DeleteAvatars,Delete avatars
Feature.Avatar.Action.DeleteSet,Delete set
Feature.Avatar.Action.Discard,Discard
Feature.Avatar.Action.EditProfilePicture,Edit Profile Picture
Feature.Avatar.Action.GoBack,
Feature.Avatar.Action.GotIt,Got it
Feature.Avatar.Action.Keep,
Feature.Avatar.Action.Leave,
Feature.Avatar.Action.ManageCharacters,Manage characters
Feature.Avatar.Action.ManageMakeupLooks,Manage looks
Feature.Avatar.Action.Marketplace,Marketplace
Feature.Avatar.Action.MyPublishedAvatars,My Published Avatars
Feature.Avatar.Action.MySharedAvatars,My Posted Avatars
Feature.Avatar.Action.Next,
Feature.Avatar.Action.NotNow,Not Now
Feature.Avatar.Action.Pan,Pan
Feature.Avatar.Action.Posting,Posting
Feature.Avatar.Action.Remove,
Feature.Avatar.Action.RemoveAll,Remove All
Feature.Avatar.Action.RemoveFromSet,Remove from set
Feature.Avatar.Action.Rename,Rename
Feature.Avatar.Action.RenameSet,Rename set
Feature.Avatar.Action.Reset,
Feature.Avatar.Action.RestoreLastSaved,Restore last saved avatar
Feature.Avatar.Action.Revert,Revert
Feature.Avatar.Action.Rotate,Rotate
Feature.Avatar.Action.Save,Save
Feature.Avatar.Action.SaveAsNew,Save as new
Feature.Avatar.Action.Select,Select
Feature.Avatar.Action.SelectMultipleItems,Select multiple items
Feature.Avatar.Action.SelectSlot,Select Slot
Feature.Avatar.Action.Share,Share
Feature.Avatar.Action.ShareAvatar,Post Avatar
Feature.Avatar.Action.ShareCurrentAvatar,Post Current Avatar
Feature.Avatar.Action.Shop,Shop
Feature.Avatar.Action.ShopForMore,Shop for More
Feature.Avatar.Action.ShowMore,Show More
Feature.Avatar.Action.SlotEmote,Slot Emote
Feature.Avatar.Action.Stay,Stay
Feature.Avatar.Action.Switch,Switch
Feature.Avatar.Action.TryOn,Try On
Feature.Avatar.Action.Unequip,Unequip
Feature.Avatar.Action.Unselect,Unselect
Feature.Avatar.Action.UnslotEmote,Unslot Emote
Feature.Avatar.Action.Update,Update
Feature.Avatar.Action.UpdateExistingCharacter,Update existing character
Feature.Avatar.Action.UpdateExistingMakeupLook,Update existing look
Feature.Avatar.Action.UpdateMakeupLook,Update look
Feature.Avatar.Action.Zoom,Zoom
Feature.Avatar.AvatarWidgetTitle,Explore Styles
Feature.Avatar.BackgroundGeneration.Action.Cancel,
Feature.Avatar.BackgroundGeneration.Action.DeleteBackground,
Feature.Avatar.BackgroundGeneration.Action.DiscardDialogCancel,
Feature.Avatar.BackgroundGeneration.Action.DiscardDialogConfirm,
Feature.Avatar.BackgroundGeneration.Action.Okay,Okay
Feature.Avatar.BackgroundGeneration.Action.Publish,Publish
Feature.Avatar.BackgroundGeneration.Action.Upload,Upload
Feature.Avatar.BackgroundGeneration.Action.View,
Feature.Avatar.BackgroundGeneration.Action.ViewExclusiveBackgrounds,
Feature.Avatar.BackgroundGeneration.Description.CreateBackgroundsWithPlus,Create backgrounds with Plus.
Feature.Avatar.BackgroundGeneration.Description.DiscardDialog,"Your background hasn't been published yet. If you leave now, you'll lose it."
Feature.Avatar.BackgroundGeneration.Description.ReadyToUse,Your creation is ready to use.
Feature.Avatar.BackgroundGeneration.Description.ReviewBeforePublish,"This background was generated with AI. By publishing, you confirm it follows the Roblox Community Standards and doesn't use content you don't have rights to. It'll be reviewed before it appears in your inventory, and published items can't be edited."
Feature.Avatar.BackgroundGeneration.Description.ReviewBeforeUpload,"This background was generated with AI. By uploading, you confirm it follows the Roblox Community Standards and doesn't use content you don't have rights to. It'll be reviewed before it appears in your inventory. Uploaded items can't be edited."
Feature.Avatar.BackgroundGeneration.Description.UnlockExclusiveBackgrounds,Unlock free exclusive backgrounds with Plus.
Feature.Avatar.BackgroundGeneration.Description.ViewExclusiveBackgrounds,Check out your free Plus exclusive backgrounds.
Feature.Avatar.BackgroundGeneration.Error.CouldntPublish,Item didn’t meet Community Standards
Feature.Avatar.BackgroundGeneration.Error.LimitReached,You have reached your usage limit. Try again later to keep customizing.
Feature.Avatar.BackgroundGeneration.Error.LimitReachedDay,You have reached your usage limit. Try again tomorrow to keep customizing.
Feature.Avatar.BackgroundGeneration.Error.LimitReachedHour,You have reached your usage limit. Try again in 1 hour to keep customizing.
Feature.Avatar.BackgroundGeneration.Error.LimitReachedMinute,You have reached your usage limit. Try again in 1 minute to keep customizing.
Feature.Avatar.BackgroundGeneration.Error.Moderation,That prompt doesn't follow our guidelines. Try describing something else.
Feature.Avatar.BackgroundGeneration.Error.ModerationFailed,"This background doesn't follow the Roblox Community Standards, so it wasn't added to your inventory. Try generating a new one."
Feature.Avatar.BackgroundGeneration.Error.System,Something went wrong generating your background. Please try again.
Feature.Avatar.BackgroundGeneration.Error.UploadQuotaAllTime,You’ve reached your lifetime publish limit.
Feature.Avatar.BackgroundGeneration.Error.UploadQuotaDaily,You’ve reached your daily publish limit. Try again tomorrow.
Feature.Avatar.BackgroundGeneration.Error.UploadQuotaHourly,You’ve reached your hourly publish limit. Try again next hour.
Feature.Avatar.BackgroundGeneration.Error.UploadQuotaMonthly,You’ve reached your monthly publish limit. Try again next month.
Feature.Avatar.BackgroundGeneration.Label.CharacterCount,{count}/{max}
Feature.Avatar.BackgroundGeneration.Label.Description,Description
Feature.Avatar.BackgroundGeneration.Label.ExclusiveWithPlus,Exclusive with Plus
Feature.Avatar.BackgroundGeneration.Label.Name,Name
Feature.Avatar.BackgroundGeneration.PromptPlaceholder,Describe your background…
Feature.Avatar.BackgroundGeneration.Status.Generating,Generating your background…
Feature.Avatar.BackgroundGeneration.Status.Preparing,Preparing your background…
Feature.Avatar.BackgroundGeneration.Title,Create Background
Feature.Avatar.BackgroundGeneration.Title.DiscardDialog,Leave without publishing?
Feature.Avatar.BackgroundGeneration.Title.PublishBackground,
Feature.Avatar.BackgroundGeneration.Title.PublishToInventory,Publish to inventory
Feature.Avatar.BackgroundGeneration.Title.UploadBackground,
Feature.Avatar.BackgroundGeneration.Title.UploadToInventory,Upload to inventory
Feature.Avatar.BackgroundGeneration.Tooltip.CreateBackground,Create backgrounds for free with Plus!
Feature.Avatar.BackgroundGeneration.Tooltip.PublishBackground,Publish to your inventory
Feature.Avatar.Backgrounds.Title,Backgrounds
Feature.Avatar.ColorAdjustmentPage.AdjustmentNotAvailableForBody,Adjustment is not available for this body style.
Feature.Avatar.ColorAdjustmentPage.Label.SelectDefaultColors,Default to original body colors
Feature.Avatar.ColorAdjustmentPage.Title,Skin Color
Feature.Avatar.ComposerPosting,
Feature.Avatar.Description.MakeupIntroFtux,Create your own one-of-a-kind look with endless makeup combinations.
Feature.Avatar.EmoteAlreadyAssigned,This Emote is already assigned to a slot
Feature.Avatar.Feature.Avatar.BackgroundGeneration.Title,
Feature.Avatar.Feature.DisplayName.ErrorMessage.SomethingWentWrong,
Feature.Avatar.Generic.Error,
Feature.Avatar.GetInspired,Get Inspired
Feature.Avatar.Header.Post,
Feature.Avatar.Heading.AccessoryAdjustmentTitle,Accessory Adjustment
Feature.Avatar.Heading.Active,Active
Feature.Avatar.Heading.All,All
Feature.Avatar.Heading.Animations,Animations
Feature.Avatar.Heading.AvatarLooksWidget,Avatars
Feature.Avatar.Heading.BodyParts,Body Parts
Feature.Avatar.Heading.Clothing,Clothing
Feature.Avatar.Heading.DeleteAssets,Delete Assets
Feature.Avatar.Heading.DeleteCharacter,Delete this character?
Feature.Avatar.Heading.DuplicateCharacter,Duplicate character
Feature.Avatar.Heading.Emotes,Emotes
Feature.Avatar.Heading.Expired,Expired
Feature.Avatar.Heading.Filter,Filter
Feature.Avatar.Heading.Filters,Filters
Feature.Avatar.Heading.LooksAvatarSaved,Avatar Saved!
Feature.Avatar.Heading.LooksCharacterSaved,Character Saved!
Feature.Avatar.Heading.LooksPurchaseFailed,Purchase Failed
Feature.Avatar.Heading.LooksPurchasePartialSuccess,Partial Success
Feature.Avatar.Heading.MakeupLookSaved,Makeup look saved!
Feature.Avatar.Heading.Manage,
Feature.Avatar.Heading.MySharedAvatarsTitle,
Feature.Avatar.Heading.Outfits,Outfits
Feature.Avatar.Heading.RenameCharacter,Rename Character
Feature.Avatar.Heading.SaveCostume,Save Character
Feature.Avatar.Heading.SelectToUpdate,Select To Update
Feature.Avatar.Heading.SetLimitReached,Set limit reached
Feature.Avatar.Heading.SetNameDuplicate,Duplicate name
Feature.Avatar.Heading.SetNameNotAllowed,Name not allowed
Feature.Avatar.Heading.SetUpdateFailed,Couldn't update set
Feature.Avatar.Heading.SharePublicAvatar,Share your Avatar
Feature.Avatar.Heading.SortBy,Sort by
Feature.Avatar.Heading.UsedName,Used Name
Feature.Avatar.Heading.WearConfirmation,Wear Item
Feature.Avatar.HeroWidget.BundleTitle,Korblox Pactbreaker
Feature.Avatar.HeroWidget.CapsuleDescription,Three new takes on Roblox originals
Feature.Avatar.HeroWidget.CapsulePoolDescription,Three new items to make a splash
Feature.Avatar.HeroWidget.CapsulePoolTitle,Pool Party
Feature.Avatar.HeroWidget.CapsuleTitle,"Classics, Reimagined"
Feature.Avatar.ItemDidNotMeetRobloxCommunityStandards.BodyText,"{category} ""{item}"" was removed because it goes against Roblox Community Standards.{lineBreak}Visit the Violations & Appeals page to learn more or to request another review."
Feature.Avatar.ItemDidNotMeetRobloxCommunityStandards.TitleText,Item did not meet Roblox Community Standards
Feature.Avatar.ItemsRemovedFromAvatar.TitleText,Item removed from avatar
Feature.Avatar.Label,
Feature.Avatar.Label.AbyssBlue,Abyss Blue
Feature.Avatar.Label.AbyssBlueDark,Abyss Blue (Dark)
Feature.Avatar.Label.AbyssBlueLight,Abyss Blue (Light)
Feature.Avatar.Label.Accessory,Accessory
Feature.Avatar.Label.AccessoryAdjustment.Entry.Tooltip,Adjust the fit of your accessories!
Feature.Avatar.Label.AccessoryAdjustment.Items.Tooltip,Select item to adjust
Feature.Avatar.Label.AccessoryCannotBeAdjustedWarning,Adjustment is not available for this item..
